5172,"소고기, 한우(1+등급), 설도(도가니살), 생것",0,9.18,20.02,168
5173,"소고기, 한우(1+등급), 설도(보섭살), 생것",0,9.21,21.82,176
5174,"소고기, 한우(1+등급), 설도(삼각살), 생것",0,13.74,19.38,207
5175,"소고기, 한우(1+등급), 설도(설깃머리살), 생것",0,13.81,19.2,207
5176,"소고기, 한우(1+등급), 설도(설깃살), 생것",0,10.69,21.5,188
5177,"소고기, 한우(1+등급), 안심(안심살), 생것",0,13.03,20.69,206
5178,"소고기, 한우(1+등급), 앞다리(갈비덧살), 생것",0,14.51,18.61,210
5179,"소고기, 한우(1+등급), 앞다리(꾸리살), 생것",0,11.51,19.04,185
5180,"소고기, 한우(1+등급), 앞다리(부채덮개살), 생것",0,7.85,20.7,159
5181,"소고기, 한우(1+등급), 앞다리(부채살), 생것",0,18.84,17.42,244
5182,"소고기, 한우(1+등급), 앞다리(앞다리살), 생것",0,10.71,20.74,185
5183,"소고기, 한우(1+등급), 양지(앞치마살), 생것",0,23.81,17.38,289
5184,"소고기, 한우(1+등급), 양지(양지머리), 생것",0,12.11,19.77,194
5185,"소고기, 한우(1+등급), 양지(업진살), 생것",0,28.85,15.09,325
5186,"소고기, 한우(1+등급), 양지(업진안살), 생것",0,24.35,18.09,297
5187,"소고기, 한우(1+등급), 양지(차돌박이), 생것",0,46.45,11.16,467
5188,"소고기, 한우(1+등급), 양지(치마살), 생것",0,17.69,17.64,235
5189,"소고기, 한우(1+등급), 양지(치마양지), 생것",0,13.71,20.81,212
5190,"소고기, 한우(1+등급), 우둔(우둔살), 생것",0,7.33,22.68,163
5191,"소고기, 한우(1+등급), 우둔(홍두깨살), 생것",0,7.31,21.61,158
5192,"소고기, 한우(1+등급), 채끝(채끝살), 생것",0,25.29,17.92,305
5193,"커피, 에스프레소",4.93,0.22,0.2,22
5194,"커피, 커피가루, 인스턴트",66.06,0.49,19.81,348
5195,"샌드위치, 햄, 치즈, 채소",21.55,10.38,8.66,214
5196,"옥수수, 메옥수수, 강다옥, 말린것",73.68,4.46,9.82,361
5197,"옥수수, 메옥수수, 광평옥, 말린것",72.54,4.69,9.73,358
5198,"옥수수, 메옥수수, 다안옥, 말린것",72.49,4.28,10.25,356
5199,"옥수수, 메옥수수, 다평옥, 말린것",75.32,3.64,9.02,359
5200,"옥수수, 메옥수수, 신광옥, 말린것",74.78,3.06,9.79,354
5201,"옥수수, 메옥수수, 신황옥, 말린것",74.14,3.62,10.22,357
5202,"옥수수, 메옥수수, 안다옥, 말린것",74.3,3.41,10.25,356
5203,"옥수수, 메옥수수, 양안옥, 말린것",74.98,3.61,9.56,358
5204,"옥수수, 메옥수수, 장다옥, 말린것",73.36,3.76,11,357
5205,"옥수수, 메옥수수, 창다옥, 말린것",75.96,3.47,8.93,360
5206,"옥수수, 메옥수수, 청안옥, 말린것",75.29,3.8,9.11,360
5207,"옥수수, 메옥수수, 평강옥, 말린것",75.3,3.54,9.45,359
5208,"옥수수, 메옥수수, 평안옥, 말린것",71.24,4.61,11.77,358
5209,"옥수수, 메옥수수, 황다옥, 말린것",74.27,3.65,10.32,358
5210,"옥수수, 찰옥수수, 삶은것",28.85,1.42,4.22,140
5211,"옥수수 과자, 팝콘, 카라멜맛",77.74,14.36,4.77,459
5212,"젤리, 구미",77.53,0.42,7.5,344
5213,"초코바, 땅콩 카라멜",61.98,21.51,9.36,479
5214,"초코바, 쿠키 카라멜",67.6,22.33,4.33,489
5215,"초콜릿, 크런치 초콜릿",62.49,26.81,7.25,520
5216,"팥, 팥빙수용 단팥",45.63,0.22,4.51,206
5217,"도토리묵, 가루",87.09,1.23,1.7,366
5218,"밤, 구운것, 레토르트",42.81,1.1,4.48,199
5219,"마늘, 난지형, 통마늘, 구운것",30.42,0.17,8.29,141
5220,"마늘, 난지형, 냉동",27.29,0.07,7.38,126
5221,"마늘, 중국산, 데친것",24.27,1.21,6.74,127
5222,"무, 조선무, 데친것",3.27,0.18,0.53,15
5223,"바질잎, 생것 ",5.56,0.71,2.43,32
5224,"바질잎, 데친것 ",5.9,0.7,2.81,34
5225,"호박, 늙은호박, 삶은것",5.23,0.13,0.6,24
5226,"노루궁뎅이버섯, 데친것",4.68,0.4,3.28,18
5227,"느타리버섯, 말린것",60.72,3.9,25.1,189
5228,"느타리버섯, 말린것(자연건조)",58.92,2.98,25.36,182
5229,"동충하초, 누에동충하초, 생것",7.07,0.38,5.56,27
5230,"만가닥버섯, 데친것",5.06,0.36,2.75,17
5231,"목이버섯, 말린것(자연건조)",72.78,1.99,14.1,183
5232,"목이버섯, 흰백목이, 생것",11.58,0.55,1.2,28
5233,"목이버섯, 흰백목이, 데친것",7.01,0.43,1.02,18
5234,"상황버섯, 추출",0.56,0.01,0.07,3
5235,"아위버섯, 데친것",8.69,0.43,3.62,27
5236,"영지버섯, 추출",0.03,0.01,0.07,0
5237,"잎새버섯, 데친것",4.46,0.57,2.26,16
5238,"큰느타리버섯(새송이버섯), 말린것",59.81,2.07,25.05,179
5239,"큰느타리버섯(새송이버섯), 말린것(자연건조)",54.68,2.09,26.23,171
5240,"팽이버섯, 갈색팽이, 생것",6.13,0.6,3.06,21
5241,"팽이버섯, 갈색팽이, 데친것",6.59,0.37,3.01,21
5242,"표고버섯, 배지재배, 말린것(자연건조)",58.78,1.99,23.56,174
5243,"귤, 온주밀감, 궁천조생, 노지, 생것",10.16,0.16,0.29,39
5244,"귤, 온주밀감, 궁천조생, 하우스, 생것",10.78,0.09,0.69,42
5245,"귤, 온주밀감, 유라조생, 하우스, 생것",10.17,0.08,0.55,39
5246,"귤, 온주밀감, 일남1호, 생것",8.48,0.08,0.49,33
5247,"귤, 온주밀감, 하례조생, 노지, 생것",9.74,0.08,0.4,37
5248,"귤, 온주밀감, 하례조생, 하우스, 생것",11.18,0.14,0.71,44
5249,"귤, 온주밀감, 흥진조생, 생것",10.41,0.14,0.48,40
5250,"귤, 만감류, 레드향, 생것",12.39,0.12,0.59,48
5251,"귤, 만감류, 신예감, 생것",8.2,0.41,0.29,34
5252,"귤, 만감류, 황금향, 생것",10.3,0.13,0.4,40
5253,"머루, 껍질, 씨 포함, 생것",18.32,0.94,1.51,79
5254,"머루, 왕머루, 껍질, 씨 포함, 생것",19.67,1.27,1.58,87
5255,"포도, 나르샤, 껍질 포함, 생것",15.18,0.22,0.55,58
5256,"포도, 두누리, 생것",14.82,0.25,0.44,57
5257,"포도, 레드글로브, 껍질포함, 생것",14.91,0.24,0.4,57
5258,"포도, 새마루, 생것",14.28,0.15,0.46,54
5259,"포도, 샤이니스타, 생것",20.2,0.22,0.49,76
5260,"포도, 수옥, 생것",18.5,0.18,0.2,69
5261,"포도, 스텔라, 껍질 포함, 생것",12.75,0.16,0.7,50
5262,"포도, 진옥, 생것",13.88,0.08,0.45,52
5263,"포도, 청수, 생것",17.48,0.07,0.33,65
5264,"포도, 탄금추, 생것",13.13,0.15,0.35,50
5265,"포도, 탐나라, 생것",13.14,0.06,0.4,49
5266,"포도, 홍단, 생것",15.75,0.13,0.37,59
5267,"포도, 홍아람, 생것",15.4,0.09,0.39,57
5268,"포도, 홍이슬, 생것",14.16,0.06,0.31,53
5269,"포도, 홍주씨들레스, 껍질포함, 생것",18.11,0.17,0.29,68
5270,"포도, 흑구슬, 생것",15.68,0.6,0.27,62
5271,"포도, 흑보석, 생것",13.9,0.15,0.3,52
5272,"햄, 프레스햄",3.01,15.66,16.09,217
5273,"햄, 프레스햄, 데친것",4.63,19.51,15.44,256
5274,"햄, 프레스햄, 구운것(팬)",3.78,18.77,16.2,249
5275,"햄, 슬라이스햄, 데친것",3.94,13.14,17.26,203
5276,"햄, 슬라이스햄, 구운것(팬)",4.05,15.43,19.7,234
5277,"메추리알, 난백, 생것",0.05,0.11,11.77,52
5278,"메추리알, 난백, 삶은것",0,0.1,11.35,50
5279,"메추리알, 난황, 생것",3.74,23.24,14.77,296
5280,"메추리알, 난황, 삶은것",1.39,30.58,15.44,360
5281,"오리알, 난백, 생것",1.39,0.09,10.78,52
5282,"오리알, 난백, 삶은것",2.05,0.08,11.51,58
5283,"오리알, 난황, 생것",3.02,28.48,16.68,351
5284,"오리알, 난황, 삶은것",2.97,31.22,16.25,375
5285,"오리알, 삶은것",2.41,12.4,13.39,183
5286,"녹차라떼, 가루",72.5,17.16,5.28,466
5287,"커피, 아메리카노(2샷)",0.48,0.02,0.02,2
5288,"커피, 커피가루, 설탕, 인스턴트",88.65,0.17,6.6,374
5289,"커피, 커피가루, 설탕, 물에 탄것(중량 2.7g)",3.98,0,0.18,17
5290,"누에, 번데기, 생것",1.95,7.55,12.62,126
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
